,循环号,放电容量/Ah,矢量
1118,1118.0,0.337448559670781,"[0, 1.031388888888889, 0.16666666666666666, 0.9822222222222222, 0.16666666666666666, 0.337448559670781]"
1119,1119.0,0.33696441539578803,"[0, 1.031388888888889, 0.16666666666666666, 0.9822222222222222, 0.16666666666666666, 0.33696441539578803]"
1120,1120.0,0.33714596949891007,"[0, 1.031111111111111, 0.16666666666666666, 0.9822222222222222, 0.16666666666666666, 0.33714596949891007]"
1121,1121.0,0.33696441539578803,"[0, 1.031111111111111, 0.16666666666666666, 0.9822222222222222, 0.16666666666666666, 0.33696441539578803]"
1122,1122.0,0.3272210118615346,"[0, 1.0322222222222222, 0.16666666666666666, 0.9805555555555555, 0.16666666666666666, 0.3272210118615346]"
1123,1123.0,0.30422415879932174,"[0, 1.0475, 0.16666666666666666, 0.9755555555555555, 0.16666666666666666, 0.30422415879932174]"
1124,1124.0,0.30004841442749886,"[0, 1.0450000000000002, 0.16666666666666666, 0.975, 0.16666666666666666, 0.30004841442749886]"
1125,1125.0,0.30059307673686764,"[0, 1.0455555555555556, 0.16666666666666666, 0.9744444444444444, 0.16666666666666666, 0.30059307673686764]"
1126,1126.0,0.3002299685306218,"[0, 1.0447222222222223, 0.16666666666666666, 0.9744444444444444, 0.16666666666666666, 0.3002299685306218]"
1127,1127.0,0.29756717501815544,"[0, 1.0447222222222223, 0.16666666666666666, 0.9738888888888889, 0.16666666666666666, 0.29756717501815544]"
1128,1128.0,0.30440571290244467,"[0, 1.0444444444444445, 0.16666666666666666, 0.9744444444444444, 0.16666666666666666, 0.30440571290244467]"
1129,1129.0,0.32135076252723316,"[0, 1.0327777777777778, 0.16666666666666666, 0.9797222222222223, 0.16666666666666666, 0.32135076252723316]"
1130,1130.0,0.325950133139675,"[0, 1.0316666666666665, 0.16666666666666666, 0.9802777777777778, 0.16666666666666666, 0.325950133139675]"
1131,1131.0,0.32794722827402545,"[0, 1.0316666666666665, 0.16666666666666666, 0.9808333333333333, 0.16666666666666666, 0.32794722827402545]"
1132,1132.0,0.32849189058339334,"[0, 1.0316666666666665, 0.16666666666666666, 0.9808333333333333, 0.16666666666666666, 0.32849189058339334]"
1133,1133.0,0.302892762043089,"[0, 1.0419444444444446, 0.16666666666666666, 0.975, 0.16666666666666666, 0.302892762043089]"
1134,1134.0,0.2996853062212539,"[0, 1.0450000000000002, 0.16666666666666666, 0.9738888888888889, 0.16666666666666666, 0.2996853062212539]"
1135,1135.0,0.295449043815057,"[0, 1.0455555555555556, 0.16666666666666666, 0.9741666666666666, 0.16666666666666666, 0.295449043815057]"
1136,1136.0,0.29399661099007535,"[0, 1.043888888888889, 0.16666666666666666, 0.9744444444444444, 0.16666666666666666, 0.29399661099007535]"
1137,1137.0,0.2936940208182035,"[0, 1.0427777777777778, 0.16666666666666666, 0.9744444444444444, 0.16666666666666666, 0.2936940208182035]"
1138,1138.0,0.291878479786976,"[0, 1.0427777777777778, 0.16666666666666666, 0.9741666666666666, 0.16666666666666666, 0.291878479786976]"
1139,1139.0,0.2941781650931974,"[0, 1.0433333333333334, 0.16666666666666666, 0.9736111111111111, 0.16666666666666666, 0.2941781650931974]"
1140,1140.0,0.3119099491648507,"[0, 1.0369444444444444, 0.16666666666666666, 0.9780555555555556, 0.16666666666666666, 0.3119099491648507]"
1141,1141.0,0.3209271362866133,"[0, 1.0305555555555554, 0.16666666666666666, 0.9794444444444445, 0.16666666666666666, 0.3209271362866133]"
1142,1142.0,0.3233478576615836,"[0, 1.0305555555555554, 0.16666666666666666, 0.98, 0.16666666666666666, 0.3233478576615836]"
1143,1143.0,0.2986564996368912,"[0, 1.0397222222222224, 0.16666666666666666, 0.9752777777777778, 0.16666666666666666, 0.2986564996368912]"
1144,1144.0,0.29520697167756005,"[0, 1.0441666666666667, 0.16666666666666666, 0.9733333333333334, 0.16666666666666666, 0.29520697167756005]"
1145,1145.0,0.28909465020576164,"[0, 1.0436111111111113, 0.16666666666666666, 0.9733333333333334, 0.16666666666666666, 0.28909465020576164]"
1146,1146.0,0.29091019123698914,"[0, 1.0436111111111113, 0.16666666666666666, 0.9727777777777777, 0.16666666666666666, 0.29091019123698914]"
1147,1147.0,0.2869160009682883,"[0, 1.0425000000000002, 0.16666666666666666, 0.9730555555555556, 0.16666666666666666, 0.2869160009682883]"
1148,1148.0,0.28606874848704944,"[0, 1.0425000000000002, 0.16666666666666666, 0.9730555555555556, 0.16666666666666666, 0.28606874848704944]"
1149,1149.0,0.284071653352699,"[0, 1.043888888888889, 0.16666666666666666, 0.9725, 0.16666666666666666, 0.284071653352699]"
1150,1150.0,0.30731057855240884,"[0, 1.0336111111111113, 0.16666666666666666, 0.9772222222222222, 0.16666666666666666, 0.30731057855240884]"
1151,1151.0,0.31281771968046446,"[0, 1.0316666666666665, 0.16666666666666666, 0.9783333333333334, 0.16666666666666666, 0.31281771968046446]"
1152,1152.0,0.3149963689179378,"[0, 1.0316666666666665, 0.16666666666666666, 0.9786111111111111, 0.16666666666666666, 0.3149963689179378]"
1153,1153.0,0.2935124667150806,"[0, 1.04, 0.16666666666666666, 0.9733333333333334, 0.16666666666666666, 0.2935124667150806]"
1154,1154.0,0.287702735415154,"[0, 1.0455555555555556, 0.16666666666666666, 0.9722222222222222, 0.16666666666666666, 0.287702735415154]"
1155,1155.0,0.2871580731057861,"[0, 1.0427777777777778, 0.16666666666666666, 0.9722222222222222, 0.16666666666666666, 0.2871580731057861]"
1156,1156.0,0.28425320745582194,"[0, 1.0427777777777778, 0.16666666666666666, 0.9722222222222222, 0.16666666666666666, 0.28425320745582194]"
1157,1157.0,0.28618978455579747,"[0, 1.0425000000000002, 0.16666666666666666, 0.9716666666666667, 0.16666666666666666, 0.28618978455579747]"
1158,1158.0,0.2844952795933189,"[0, 1.0430555555555556, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.2844952795933189]"
1159,1159.0,0.287702735415154,"[0, 1.0427777777777778, 0.16666666666666666, 0.9716666666666667, 0.16666666666666666, 0.287702735415154]"
1160,1160.0,0.3064633260711682,"[0, 1.0325, 0.16666666666666666, 0.9772222222222222, 0.16666666666666666, 0.3064633260711682]"
1161,1161.0,0.3111837327523599,"[0, 1.0305555555555554, 0.16666666666666666, 0.9780555555555556, 0.16666666666666666, 0.3111837327523599]"
1162,1162.0,0.3129992737835874,"[0, 1.0305555555555554, 0.16666666666666666, 0.9783333333333334, 0.16666666666666666, 0.3129992737835874]"
1163,1163.0,0.30131929314935846,"[0, 1.0308333333333333, 0.16666666666666666, 0.975, 0.16666666666666666, 0.30131929314935846]"
1164,1164.0,0.28558460421205556,"[0, 1.0450000000000002, 0.16666666666666666, 0.9705555555555556, 0.16666666666666666, 0.28558460421205556]"
1165,1165.0,0.2851004599370617,"[0, 1.0436111111111113, 0.16666666666666666, 0.9719444444444445, 0.16666666666666666, 0.2851004599370617]"
1166,1166.0,0.2828612926652143,"[0, 1.0425000000000002, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.2828612926652143]"
1167,1167.0,0.28310336480271125,"[0, 1.0425000000000002, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.28310336480271125]"
1168,1168.0,0.2815904139433547,"[0, 1.0427777777777778, 0.16666666666666666, 0.97, 0.16666666666666666, 0.2815904139433547]"
1169,1169.0,0.2817114500121036,"[0, 1.0422222222222224, 0.16666666666666666, 0.9705555555555556, 0.16666666666666666, 0.2817114500121036]"
1170,1170.0,0.3017429193899783,"[0, 1.0344444444444445, 0.16666666666666666, 0.9755555555555555, 0.16666666666666666, 0.3017429193899783]"
1171,1171.0,0.3064028080367951,"[0, 1.03, 0.16666666666666666, 0.9769444444444445, 0.16666666666666666, 0.3064028080367951]"
1172,1172.0,0.3093681917211324,"[0, 1.03, 0.16666666666666666, 0.9777777777777777, 0.16666666666666666, 0.3093681917211324]"
1173,1173.0,0.31045751633986907,"[0, 1.03, 0.16666666666666666, 0.9777777777777777, 0.16666666666666666, 0.31045751633986907]"
1174,1174.0,0.2875816993464051,"[0, 1.0391666666666668, 0.16666666666666666, 0.9719444444444445, 0.16666666666666666, 0.2875816993464051]"
1175,1175.0,0.2808641975308648,"[0, 1.0430555555555556, 0.16666666666666666, 0.9708333333333333, 0.16666666666666666, 0.2808641975308648]"
1176,1176.0,0.2828007746308403,"[0, 1.0419444444444446, 0.16666666666666666, 0.9713888888888889, 0.16666666666666666, 0.2828007746308403]"
1177,1177.0,0.2821955942870966,"[0, 1.041388888888889, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.2821955942870966]"
1178,1178.0,0.2786855482933923,"[0, 1.041388888888889, 0.16666666666666666, 0.9708333333333333, 0.16666666666666666, 0.2786855482933923]"
1179,1179.0,0.2785039941902685,"[0, 1.041388888888889, 0.16666666666666666, 0.9705555555555556, 0.16666666666666666, 0.2785039941902685]"
1180,1180.0,0.2777172597434028,"[0, 1.041388888888889, 0.16666666666666666, 0.97, 0.16666666666666666, 0.2777172597434028]"
1181,1181.0,0.29696199467441264,"[0, 1.0350000000000001, 0.16666666666666666, 0.9747222222222223, 0.16666666666666666, 0.29696199467441264]"
1182,1182.0,0.30440571290244467,"[0, 1.0286111111111111, 0.16666666666666666, 0.9766666666666667, 0.16666666666666666, 0.30440571290244467]"
1183,1183.0,0.30725006051803394,"[0, 1.0280555555555555, 0.16666666666666666, 0.9772222222222222, 0.16666666666666666, 0.30725006051803394]"
1184,1184.0,0.28364802711208004,"[0, 1.0408333333333335, 0.16666666666666666, 0.9708333333333333, 0.16666666666666666, 0.28364802711208004]"
1185,1185.0,0.27765674170902876,"[0, 1.0425000000000002, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.27765674170902876]"
1186,1186.0,0.2777777777777777,"[0, 1.0422222222222224, 0.16666666666666666, 0.9708333333333333, 0.16666666666666666, 0.2777777777777777]"
1187,1187.0,0.2773541515371578,"[0, 1.0411111111111113, 0.16666666666666666, 0.9705555555555556, 0.16666666666666666, 0.2773541515371578]"
1188,1188.0,0.27632534495279604,"[0, 1.041388888888889, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.27632534495279604]"
1189,1189.0,0.2760227547809242,"[0, 1.0405555555555557, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.2760227547809242]"
1190,1190.0,0.2743282498184456,"[0, 1.0411111111111113, 0.16666666666666666, 0.9697222222222223, 0.16666666666666666, 0.2743282498184456]"
1191,1191.0,0.2754175744371823,"[0, 1.0411111111111113, 0.16666666666666666, 0.97, 0.16666666666666666, 0.2754175744371823]"
1192,1192.0,0.27632534495279604,"[0, 1.0405555555555557, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.27632534495279604]"
1193,1193.0,0.2749334301621875,"[0, 1.0391666666666668, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.2749334301621875]"
1194,1194.0,0.27511498426531045,"[0, 1.0402777777777779, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.27511498426531045]"
1195,1195.0,0.2808036794964899,"[0, 1.0369444444444444, 0.16666666666666666, 0.9713888888888889, 0.16666666666666666, 0.2808036794964899]"
1196,1196.0,0.27342047930283275,"[0, 1.0391666666666668, 0.16666666666666666, 0.9688888888888889, 0.16666666666666666, 0.27342047930283275]"
1197,1197.0,0.2754175744371823,"[0, 1.0408333333333335, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.2754175744371823]"
1198,1198.0,0.27287581699346397,"[0, 1.0405555555555557, 0.16666666666666666, 0.9688888888888889, 0.16666666666666666, 0.27287581699346397]"
1199,1199.0,0.272573226821593,"[0, 1.0397222222222224, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.272573226821593]"
1200,1200.0,0.2752965383684334,"[0, 1.04, 0.16666666666666666, 0.97, 0.16666666666666666, 0.2752965383684334]"
1201,1201.0,0.29569111595255393,"[0, 1.0302777777777776, 0.16666666666666666, 0.9733333333333334, 0.16666666666666666, 0.29569111595255393]"
1202,1202.0,0.30125877511498445,"[0, 1.0274999999999999, 0.16666666666666666, 0.975, 0.16666666666666666, 0.30125877511498445]"
1203,1203.0,0.2993221980150089,"[0, 1.0269444444444444, 0.16666666666666666, 0.9755555555555555, 0.16666666666666666, 0.2993221980150089]"
1204,1204.0,0.2874606632776562,"[0, 1.0269444444444444, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.2874606632776562]"
1205,1205.0,0.2750544662309373,"[0, 1.0422222222222224, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.2750544662309373]"
1206,1206.0,0.2706971677559915,"[0, 1.041388888888889, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.2706971677559915]"
1207,1207.0,0.27160493827160437,"[0, 1.0402777777777779, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.27160493827160437]"
1208,1208.0,0.27093923989348845,"[0, 1.04, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.27093923989348845]"
1209,1209.0,0.2723311546840961,"[0, 1.0394444444444446, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.2723311546840961]"
1210,1210.0,0.26960784313725483,"[0, 1.0402777777777779, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.26960784313725483]"
1211,1211.0,0.28976034858387756,"[0, 1.0347222222222223, 0.16666666666666666, 0.9738888888888889, 0.16666666666666666, 0.28976034858387756]"
1212,1212.0,0.2973251028806585,"[0, 1.026111111111111, 0.16666666666666666, 0.9755555555555555, 0.16666666666666666, 0.2973251028806585]"
1213,1213.0,0.30016945049624777,"[0, 1.0269444444444444, 0.16666666666666666, 0.9761111111111112, 0.16666666666666666, 0.30016945049624777]"
1214,1214.0,0.30113773904623553,"[0, 1.0263888888888888, 0.16666666666666666, 0.9763888888888889, 0.16666666666666666, 0.30113773904623553]"
1215,1215.0,0.276627935124667,"[0, 1.0411111111111113, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.276627935124667]"
1216,1216.0,0.2742072137496967,"[0, 1.041388888888889, 0.16666666666666666, 0.97, 0.16666666666666666, 0.2742072137496967]"
1217,1217.0,0.2707576857903655,"[0, 1.0408333333333335, 0.16666666666666666, 0.9688888888888889, 0.16666666666666666, 0.2707576857903655]"
1218,1218.0,0.27160493827160437,"[0, 1.04, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.27160493827160437]"
1219,1219.0,0.26785282014040224,"[0, 1.04, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.26785282014040224]"
1220,1220.0,0.26863955458726707,"[0, 1.038888888888889, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.26863955458726707]"
1221,1221.0,0.27275478092471594,"[0, 1.0391666666666668, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.27275478092471594]"
1222,1222.0,0.2894577584120066,"[0, 1.0277777777777777, 0.16666666666666666, 0.9741666666666666, 0.16666666666666666, 0.2894577584120066]"
1223,1223.0,0.29520697167756005,"[0, 1.0263888888888888, 0.16666666666666666, 0.9752777777777778, 0.16666666666666666, 0.29520697167756005]"
1224,1224.0,0.28721859114015924,"[0, 1.0266666666666666, 0.16666666666666666, 0.9727777777777777, 0.16666666666666666, 0.28721859114015924]"
1225,1225.0,0.27142338416848233,"[0, 1.0416666666666667, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.27142338416848233]"
1226,1226.0,0.2656741709029289,"[0, 1.0405555555555557, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.2656741709029289]"
1227,1227.0,0.26603727910917385,"[0, 1.0397222222222224, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.26603727910917385]"
1228,1228.0,0.26537158073105793,"[0, 1.0394444444444446, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.26537158073105793]"
1229,1229.0,0.26476640038731514,"[0, 1.0391666666666668, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.26476640038731514]"
1230,1230.0,0.26240619704671975,"[0, 1.038888888888889, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.26240619704671975]"
1231,1231.0,0.26373759380295336,"[0, 1.0383333333333333, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.26373759380295336]"
1232,1232.0,0.2627693052529656,"[0, 1.038888888888889, 0.16666666666666666, 0.9675, 0.16666666666666666, 0.2627693052529656]"
1233,1233.0,0.26373759380295336,"[0, 1.0394444444444446, 0.16666666666666666, 0.9672222222222222, 0.16666666666666666, 0.26373759380295336]"
1234,1234.0,0.261377390462358,"[0, 1.0386111111111112, 0.16666666666666666, 0.9672222222222222, 0.16666666666666666, 0.261377390462358]"
1235,1235.0,0.2595013313967556,"[0, 1.0397222222222224, 0.16666666666666666, 0.9666666666666667, 0.16666666666666666, 0.2595013313967556]"
1236,1236.0,0.26295085935608764,"[0, 1.0391666666666668, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.26295085935608764]"
1237,1237.0,0.26307189542483655,"[0, 1.0375, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.26307189542483655]"
1238,1238.0,0.25931977729363265,"[0, 1.0380555555555557, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.25931977729363265]"
1239,1239.0,0.26059065601549225,"[0, 1.0372222222222223, 0.16666666666666666, 0.9691666666666666, 0.16666666666666666, 0.26059065601549225]"
1240,1240.0,0.261498426531106,"[0, 1.0375, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.261498426531106]"
1241,1241.0,0.26234567901234485,"[0, 1.0375, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.26234567901234485]"
1242,1242.0,0.2817114500121036,"[0, 1.0280555555555555, 0.16666666666666666, 0.9730555555555556, 0.16666666666666666, 0.2817114500121036]"
1243,1243.0,0.2858871943839274,"[0, 1.0269444444444444, 0.16666666666666666, 0.9738888888888889, 0.16666666666666666, 0.2858871943839274]"
1244,1244.0,0.2882473977245219,"[0, 1.0266666666666666, 0.16666666666666666, 0.9741666666666666, 0.16666666666666666, 0.2882473977245219]"
1245,1245.0,0.27166545630598016,"[0, 1.0269444444444444, 0.16666666666666666, 0.9711111111111111, 0.16666666666666666, 0.27166545630598016]"
1246,1246.0,0.25810941660614883,"[0, 1.0408333333333335, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.25810941660614883]"
1247,1247.0,0.25768579036552897,"[0, 1.0383333333333333, 0.16666666666666666, 0.9677777777777777, 0.16666666666666666, 0.25768579036552897]"
1248,1248.0,0.25689905591866413,"[0, 1.0402777777777779, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.25689905591866413]"
1249,1249.0,0.25647542967804426,"[0, 1.037777777777778, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.25647542967804426]"
1250,1250.0,0.25883563301863965,"[0, 1.0380555555555557, 0.16666666666666666, 0.9688888888888889, 0.16666666666666666, 0.25883563301863965]"
1251,1251.0,0.2565359477124183,"[0, 1.0386111111111112, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.2565359477124183]"
1252,1252.0,0.2789881384652624,"[0, 1.0283333333333333, 0.16666666666666666, 0.9727777777777777, 0.16666666666666666, 0.2789881384652624]"
1253,1253.0,0.2837690631808272,"[0, 1.0263888888888888, 0.16666666666666666, 0.9736111111111111, 0.16666666666666666, 0.2837690631808272]"
1254,1254.0,0.28546356814330665,"[0, 1.0263888888888888, 0.16666666666666666, 0.9738888888888889, 0.16666666666666666, 0.28546356814330665]"
1255,1255.0,0.2863713386589204,"[0, 1.026111111111111, 0.16666666666666666, 0.9738888888888889, 0.16666666666666666, 0.2863713386589204]"
1256,1256.0,0.2625877511498427,"[0, 1.0355555555555556, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.2625877511498427]"
1257,1257.0,0.2543572984749458,"[0, 1.038888888888889, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.2543572984749458]"
1258,1258.0,0.2543572984749458,"[0, 1.0394444444444446, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.2543572984749458]"
1259,1259.0,0.2547809247155648,"[0, 1.0405555555555557, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.2547809247155648]"
1260,1260.0,0.2529048656499633,"[0, 1.04, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.2529048656499633]"
1261,1261.0,0.2561728395061733,"[0, 1.0391666666666668, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.2561728395061733]"
1262,1262.0,0.25520455095618555,"[0, 1.0355555555555556, 0.16666666666666666, 0.9683333333333334, 0.16666666666666666, 0.25520455095618555]"
1263,1263.0,0.25472040668119167,"[0, 1.0372222222222223, 0.16666666666666666, 0.9680555555555556, 0.16666666666666666, 0.25472040668119167]"
1264,1264.0,0.2573832001936571,"[0, 1.0375, 0.16666666666666666, 0.9675, 0.16666666666666666, 0.2573832001936571]"
1265,1265.0,0.25635439360929624,"[0, 1.0361111111111112, 0.16666666666666666, 0.9672222222222222, 0.16666666666666666, 0.25635439360929624]"
1266,1266.0,0.25647542967804426,"[0, 1.037777777777778, 0.16666666666666666, 0.9675, 0.16666666666666666, 0.25647542967804426]"
1267,1267.0,0.25332849189058315,"[0, 1.035277777777778, 0.16666666666666666, 0.9675, 0.16666666666666666, 0.25332849189058315]"
1268,1268.0,0.253631082062455,"[0, 1.0372222222222223, 0.16666666666666666, 0.9677777777777777, 0.16666666666666666, 0.253631082062455]"
1269,1269.0,0.2542362624061969,"[0, 1.0358333333333334, 0.16666666666666666, 0.9675, 0.16666666666666666, 0.2542362624061969]"
1270,1270.0,0.2549019607843137,"[0, 1.036388888888889, 0.16666666666666666, 0.9672222222222222, 0.16666666666666666, 0.2549019607843137]"
1271,1271.0,0.2547809247155648,"[0, 1.036388888888889, 0.16666666666666666, 0.9672222222222222, 0.16666666666666666, 0.2547809247155648]"
1272,1272.0,0.25447833454369384,"[0, 1.035277777777778, 0.16666666666666666, 0.9672222222222222, 0.16666666666666666, 0.25447833454369384]"
1273,1273.0,0.2547809247155648,"[0, 1.036388888888889, 0.16666666666666666, 0.9669444444444445, 0.16666666666666666, 0.2547809247155648]"
1274,1274.0,0.25472040668119167,"[0, 1.0358333333333334, 0.16666666666666666, 0.9669444444444445, 0.16666666666666666, 0.25472040668119167]"
1275,1275.0,0.2548414427499388,"[0, 1.0358333333333334, 0.16666666666666666, 0.9652777777777777, 0.16666666666666666, 0.2548414427499388]"
1276,1276.0,0.2519970951343504,"[0, 1.0366666666666668, 0.16666666666666666, 0.9663888888888889, 0.16666666666666666, 0.2519970951343504]"
1277,1277.0,0.25472040668119167,"[0, 1.0355555555555556, 0.16666666666666666, 0.9666666666666667, 0.16666666666666666, 0.25472040668119167]"
1278,1278.0,0.25260227547809144,"[0, 1.036388888888889, 0.16666666666666666, 0.9658333333333333, 0.16666666666666666, 0.25260227547809144]"
1279,1279.0,0.24975792786250306,"[0, 1.037777777777778, 0.16666666666666666, 0.9658333333333333, 0.16666666666666666, 0.24975792786250306]"
1280,1280.0,0.24788186879690155,"[0, 1.0372222222222223, 0.16666666666666666, 0.965, 0.16666666666666666, 0.24788186879690155]"
1281,1281.0,0.24981844589687707,"[0, 1.036388888888889, 0.16666666666666666, 0.9647222222222221, 0.16666666666666666, 0.24981844589687707]"
1282,1282.0,0.24667150810941596,"[0, 1.0372222222222223, 0.16666666666666666, 0.965, 0.16666666666666666, 0.24667150810941596]"
1283,1283.0,0.26422173807794724,"[0, 1.0336111111111113, 0.16666666666666666, 0.9686111111111111, 0.16666666666666666, 0.26422173807794724]"
1284,1284.0,0.272996853062212,"[0, 1.026111111111111, 0.16666666666666666, 0.9716666666666667, 0.16666666666666666, 0.272996853062212]"
1285,1285.0,0.2755991285403052,"[0, 1.025, 0.16666666666666666, 0.9722222222222222, 0.16666666666666666, 0.2755991285403052]"
1286,1286.0,0.2646453643185671,"[0, 1.024722222222222, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.2646453643185671]"
1287,1287.0,0.2505446623093679,"[0, 1.0391666666666668, 0.16666666666666666, 0.9663888888888889, 0.16666666666666666, 0.2505446623093679]"
1288,1288.0,0.24733720648753277,"[0, 1.037777777777778, 0.16666666666666666, 0.9655555555555555, 0.16666666666666666, 0.24733720648753277]"
1289,1289.0,0.2469135802469138,"[0, 1.0372222222222223, 0.16666666666666666, 0.9658333333333333, 0.16666666666666666, 0.2469135802469138]"
1290,1290.0,0.24618736383442208,"[0, 1.0358333333333334, 0.16666666666666666, 0.9655555555555555, 0.16666666666666666, 0.24618736383442208]"
1291,1291.0,0.24788186879690155,"[0, 1.036388888888889, 0.16666666666666666, 0.9658333333333333, 0.16666666666666666, 0.24788186879690155]"
1292,1292.0,0.24848704914064434,"[0, 1.0350000000000001, 0.16666666666666666, 0.9658333333333333, 0.16666666666666666, 0.24848704914064434]"
1293,1293.0,0.2566569837811672,"[0, 1.0358333333333334, 0.16666666666666666, 0.9669444444444445, 0.16666666666666666, 0.2566569837811672]"
1294,1294.0,0.26791333817477536,"[0, 1.026111111111111, 0.16666666666666666, 0.9702777777777778, 0.16666666666666666, 0.26791333817477536]"
1295,1295.0,0.27081820382473953,"[0, 1.0233333333333332, 0.16666666666666666, 0.9713888888888889, 0.16666666666666666, 0.27081820382473953]"
1296,1296.0,0.27287581699346397,"[0, 1.0241666666666667, 0.16666666666666666, 0.9716666666666667, 0.16666666666666666, 0.27287581699346397]"
1297,1297.0,0.24951585572500612,"[0, 1.0358333333333334, 0.16666666666666666, 0.966111111111111, 0.16666666666666666, 0.24951585572500612]"
1298,1298.0,0.24304042604696274,"[0, 1.0375, 0.16666666666666666, 0.9641666666666666, 0.16666666666666666, 0.24304042604696274]"
1299,1299.0,0.24376664245945268,"[0, 1.037777777777778, 0.16666666666666666, 0.9644444444444444, 0.16666666666666666, 0.24376664245945268]"
1300,1300.0,0.2426773178407169,"[0, 1.0375, 0.16666666666666666, 0.9641666666666666, 0.16666666666666666, 0.2426773178407169]"
1301,1301.0,0.24189058339385117,"[0, 1.0369444444444444, 0.16666666666666666, 0.9638888888888888, 0.16666666666666666, 0.24189058339385117]"
1302,1302.0,0.24110384894698544,"[0, 1.036388888888889, 0.16666666666666666, 0.9636111111111111, 0.16666666666666666, 0.24110384894698544]"
1303,1303.0,0.25387315419995105,"[0, 1.0366666666666668, 0.16666666666666666, 0.9666666666666667, 0.16666666666666666, 0.25387315419995105]"
1304,1304.0,0.265129508593561,"[0, 1.0252777777777777, 0.16666666666666666, 0.9694444444444444, 0.16666666666666666, 0.265129508593561]"
1305,1305.0,0.2681554103122732,"[0, 1.0238888888888888, 0.16666666666666666, 0.9708333333333333, 0.16666666666666666, 0.2681554103122732]"
1306,1306.0,0.2706366497216166,"[0, 1.0244444444444445, 0.16666666666666666, 0.9713888888888889, 0.16666666666666666, 0.2706366497216166]"
1307,1307.0,0.24927378358750918,"[0, 1.0319444444444443, 0.16666666666666666, 0.966111111111111, 0.16666666666666666, 0.24927378358750918]"
1308,1308.0,0.2438271604938267,"[0, 1.0375, 0.16666666666666666, 0.9644444444444444, 0.16666666666666666, 0.2438271604938267]"
1309,1309.0,0.2438876785282016,"[0, 1.0372222222222223, 0.16666666666666666, 0.9644444444444444, 0.16666666666666666, 0.2438876785282016]"
1310,1310.0,0.24322198015008567,"[0, 1.0375, 0.16666666666666666, 0.9647222222222221, 0.16666666666666666, 0.24322198015008567]"
1311,1311.0,0.24128540305010926,"[0, 1.0366666666666668, 0.16666666666666666, 0.9647222222222221, 0.16666666666666666, 0.24128540305010926]"
