,循环号,放电容量/Ah,矢量
382,382.0,0.6122473388350675,"[0, 1.0658333333333334, 0.16666666666666666, 1.0269444444444444, 0.16666666666666666, 0.6122473388350675]"
383,383.0,0.6128453534266232,"[0, 1.0661111111111112, 0.16666666666666666, 1.0266666666666666, 0.16666666666666666, 0.6128453534266232]"
384,384.0,0.6103934936012427,"[0, 1.0658333333333334, 0.16666666666666666, 1.0266666666666666, 0.16666666666666666, 0.6103934936012427]"
385,385.0,0.6110513096519545,"[0, 1.0663888888888888, 0.16666666666666666, 1.0263888888888888, 0.16666666666666666, 0.6110513096519545]"
386,386.0,0.6106326994378666,"[0, 1.0661111111111112, 0.16666666666666666, 1.0263888888888888, 0.16666666666666666, 0.6106326994378666]"
387,387.0,0.6099150819279986,"[0, 1.0658333333333334, 0.16666666666666666, 1.026111111111111, 0.16666666666666666, 0.6099150819279986]"
388,388.0,0.6060279870828849,"[0, 1.0658333333333334, 0.16666666666666666, 1.026111111111111, 0.16666666666666666, 0.6060279870828849]"
389,389.0,0.6056691783279504,"[0, 1.0655555555555556, 0.16666666666666666, 1.0263888888888888, 0.16666666666666666, 0.6056691783279504]"
390,390.0,0.6059681856237287,"[0, 1.0647222222222223, 0.16666666666666666, 1.0263888888888888, 0.16666666666666666, 0.6059681856237287]"
391,391.0,0.6065662002152852,"[0, 1.0644444444444445, 0.16666666666666666, 1.0263888888888888, 0.16666666666666666, 0.6065662002152852]"
392,392.0,0.6066858031335967,"[0, 1.0647222222222223, 0.16666666666666666, 1.026111111111111, 0.16666666666666666, 0.6066858031335967]"
393,393.0,0.6079416337758641,"[0, 1.0652777777777778, 0.16666666666666666, 1.0258333333333334, 0.16666666666666666, 0.6079416337758641]"
394,394.0,0.6066858031335967,"[0, 1.0652777777777778, 0.16666666666666666, 1.0258333333333334, 0.16666666666666666, 0.6066858031335967]"
395,395.0,0.6063867958378184,"[0, 1.0652777777777778, 0.16666666666666666, 1.0258333333333334, 0.16666666666666666, 0.6063867958378184]"
396,396.0,0.6011840688912811,"[0, 1.0655555555555556, 0.16666666666666666, 1.0255555555555556, 0.16666666666666666, 0.6011840688912811]"
397,397.0,0.6020810907786149,"[0, 1.0658333333333334, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.6020810907786149]"
398,398.0,0.5984930032292786,"[0, 1.0655555555555556, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.5984930032292786]"
399,399.0,0.5992704221983018,"[0, 1.0652777777777778, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.5992704221983018]"
400,400.0,0.5992704221983018,"[0, 1.0647222222222223, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.5992704221983018]"
401,401.0,0.5992106207391457,"[0, 1.0647222222222223, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.5992106207391457]"
402,402.0,0.5996292309532354,"[0, 1.0638888888888889, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.5996292309532354]"
403,403.0,0.59861260614759,"[0, 1.0647222222222223, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.59861260614759]"
404,404.0,0.5984332017701224,"[0, 1.0644444444444445, 0.16666666666666666, 1.0252777777777777, 0.16666666666666666, 0.5984332017701224]"
405,405.0,0.5959215404855875,"[0, 1.0647222222222223, 0.16666666666666666, 1.024722222222222, 0.16666666666666666, 0.5959215404855875]"
406,406.0,0.594845114220786,"[0, 1.065, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.594845114220786]"
407,407.0,0.5935892835785195,"[0, 1.065, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5935892835785195]"
408,408.0,0.5958019375672761,"[0, 1.0644444444444445, 0.16666666666666666, 1.024722222222222, 0.16666666666666666, 0.5958019375672761]"
409,409.0,0.5966989594546099,"[0, 1.0619444444444446, 0.16666666666666666, 1.025, 0.16666666666666666, 0.5966989594546099]"
410,410.0,0.5973567755053217,"[0, 1.0630555555555556, 0.16666666666666666, 1.025, 0.16666666666666666, 0.5973567755053217]"
411,411.0,0.5969979667503873,"[0, 1.0630555555555556, 0.16666666666666666, 1.025, 0.16666666666666666, 0.5969979667503873]"
412,412.0,0.5963999521588326,"[0, 1.0633333333333335, 0.16666666666666666, 1.025, 0.16666666666666666, 0.5963999521588326]"
413,413.0,0.5956823346489655,"[0, 1.0630555555555556, 0.16666666666666666, 1.024722222222222, 0.16666666666666666, 0.5956823346489655]"
414,414.0,0.5946059083841639,"[0, 1.0633333333333335, 0.16666666666666666, 1.024722222222222, 0.16666666666666666, 0.5946059083841639]"
415,415.0,0.5940676952517636,"[0, 1.0630555555555556, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5940676952517636]"
416,416.0,0.5941872981700751,"[0, 1.0630555555555556, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5941872981700751]"
417,417.0,0.5928716660686515,"[0, 1.0627777777777778, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5928716660686515]"
418,418.0,0.5935892835785195,"[0, 1.0630555555555556, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5935892835785195]"
419,419.0,0.5931108719052745,"[0, 1.0625, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5931108719052745]"
420,420.0,0.5935892835785195,"[0, 1.0625, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.5935892835785195]"
421,421.0,0.59275206315034,"[0, 1.0622222222222222, 0.16666666666666666, 1.0244444444444445, 0.16666666666666666, 0.59275206315034]"
422,422.0,0.5910776222939838,"[0, 1.0627777777777778, 0.16666666666666666, 1.0241666666666667, 0.16666666666666666, 0.5910776222939838]"
423,423.0,0.5903002033249605,"[0, 1.0630555555555556, 0.16666666666666666, 1.0238888888888888, 0.16666666666666666, 0.5903002033249605]"
424,424.0,0.5895825858150934,"[0, 1.0627777777777778, 0.16666666666666666, 1.0238888888888888, 0.16666666666666666, 0.5895825858150934]"
425,425.0,0.589283578519316,"[0, 1.0627777777777778, 0.16666666666666666, 1.0238888888888888, 0.16666666666666666, 0.589283578519316]"
426,426.0,0.5879679464178915,"[0, 1.0630555555555556, 0.16666666666666666, 1.023611111111111, 0.16666666666666666, 0.5879679464178915]"
427,427.0,0.5879081449587362,"[0, 1.0630555555555556, 0.16666666666666666, 1.023611111111111, 0.16666666666666666, 0.5879081449587362]"
428,428.0,0.5889845712235378,"[0, 1.0625, 0.16666666666666666, 1.023611111111111, 0.16666666666666666, 0.5889845712235378]"
429,429.0,0.5901207989474937,"[0, 1.0611111111111111, 0.16666666666666666, 1.0238888888888888, 0.16666666666666666, 0.5901207989474937]"
430,430.0,0.5908384164573608,"[0, 1.0605555555555557, 0.16666666666666666, 1.0241666666666667, 0.16666666666666666, 0.5908384164573608]"
431,431.0,0.5893433799784704,"[0, 1.061388888888889, 0.16666666666666666, 1.0238888888888888, 0.16666666666666666, 0.5893433799784704]"
432,432.0,0.5877287405812694,"[0, 1.0616666666666668, 0.16666666666666666, 1.023611111111111, 0.16666666666666666, 0.5877287405812694]"
433,433.0,0.5868915201530909,"[0, 1.0619444444444446, 0.16666666666666666, 1.0233333333333332, 0.16666666666666666, 0.5868915201530909]"
434,434.0,0.5855160865925129,"[0, 1.0622222222222222, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5855160865925129]"
435,435.0,0.5850376749192678,"[0, 1.0619444444444446, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5850376749192678]"
436,436.0,0.5842602559502446,"[0, 1.0619444444444446, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5842602559502446]"
437,437.0,0.5846190647051781,"[0, 1.0619444444444446, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5846190647051781]"
438,438.0,0.5848582705418011,"[0, 1.061388888888889, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5848582705418011]"
439,439.0,0.5849778734601117,"[0, 1.0605555555555557, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5849778734601117]"
440,440.0,0.5855758880516682,"[0, 1.06, 0.16666666666666666, 1.0233333333333332, 0.16666666666666666, 0.5855758880516682]"
441,441.0,0.5849180720009564,"[0, 1.0605555555555557, 0.16666666666666666, 1.0230555555555556, 0.16666666666666666, 0.5849180720009564]"
442,442.0,0.5832436311445992,"[0, 1.0608333333333333, 0.16666666666666666, 1.0227777777777778, 0.16666666666666666, 0.5832436311445992]"
443,443.0,0.582944623848821,"[0, 1.0608333333333333, 0.16666666666666666, 1.0227777777777778, 0.16666666666666666, 0.582944623848821]"
444,444.0,0.5820476019614871,"[0, 1.0605555555555557, 0.16666666666666666, 1.0225, 0.16666666666666666, 0.5820476019614871]"
445,445.0,0.5817485946657097,"[0, 1.0605555555555557, 0.16666666666666666, 1.0225, 0.16666666666666666, 0.5817485946657097]"
446,446.0,0.5811505800741532,"[0, 1.0605555555555557, 0.16666666666666666, 1.0225, 0.16666666666666666, 0.5811505800741532]"
447,447.0,0.5801339552685079,"[0, 1.0608333333333333, 0.16666666666666666, 1.0222222222222221, 0.16666666666666666, 0.5801339552685079]"
448,448.0,0.5795359406769514,"[0, 1.0605555555555557, 0.16666666666666666, 1.0222222222222221, 0.16666666666666666, 0.5795359406769514]"
449,449.0,0.5796555435952637,"[0, 1.0602777777777779, 0.16666666666666666, 1.0222222222222221, 0.16666666666666666, 0.5796555435952637]"
450,450.0,0.5800741538093517,"[0, 1.06, 0.16666666666666666, 1.0222222222222221, 0.16666666666666666, 0.5800741538093517]"
451,451.0,0.5792967348403293,"[0, 1.06, 0.16666666666666666, 1.0222222222222221, 0.16666666666666666, 0.5792967348403293]"
452,452.0,0.5780409041980619,"[0, 1.0602777777777779, 0.16666666666666666, 1.0219444444444443, 0.16666666666666666, 0.5780409041980619]"
453,453.0,0.5774428896065062,"[0, 1.0597222222222222, 0.16666666666666666, 1.0216666666666665, 0.16666666666666666, 0.5774428896065062]"
454,454.0,0.5766654706374839,"[0, 1.06, 0.16666666666666666, 1.0216666666666665, 0.16666666666666666, 0.5766654706374839]"
455,455.0,0.5757684487501491,"[0, 1.06, 0.16666666666666666, 1.021388888888889, 0.16666666666666666, 0.5757684487501491]"
456,456.0,0.5744528166487264,"[0, 1.06, 0.16666666666666666, 1.021388888888889, 0.16666666666666666, 0.5744528166487264]"
457,457.0,0.5739744049754814,"[0, 1.0608333333333333, 0.16666666666666666, 1.021111111111111, 0.16666666666666666, 0.5739744049754814]"
458,458.0,0.5746920224853485,"[0, 1.06, 0.16666666666666666, 1.021388888888889, 0.16666666666666666, 0.5746920224853485]"
459,459.0,0.5754096399952155,"[0, 1.0594444444444444, 0.16666666666666666, 1.021388888888889, 0.16666666666666666, 0.5754096399952155]"
460,460.0,0.5752900370769041,"[0, 1.058888888888889, 0.16666666666666666, 1.021388888888889, 0.16666666666666666, 0.5752900370769041]"
461,461.0,0.5747518239445037,"[0, 1.058888888888889, 0.16666666666666666, 1.021388888888889, 0.16666666666666666, 0.5747518239445037]"
462,462.0,0.5739146035163252,"[0, 1.0591666666666668, 0.16666666666666666, 1.021111111111111, 0.16666666666666666, 0.5739146035163252]"
463,463.0,0.5731371845473019,"[0, 1.0591666666666668, 0.16666666666666666, 1.021111111111111, 0.16666666666666666, 0.5731371845473019]"
464,464.0,0.5721205597416574,"[0, 1.0597222222222222, 0.16666666666666666, 1.0208333333333333, 0.16666666666666666, 0.5721205597416574]"
465,465.0,0.5708049276402347,"[0, 1.0594444444444444, 0.16666666666666666, 1.0208333333333333, 0.16666666666666666, 0.5708049276402347]"
466,466.0,0.5698481042937447,"[0, 1.0597222222222222, 0.16666666666666666, 1.0205555555555554, 0.16666666666666666, 0.5698481042937447]"
467,467.0,0.5688912809472537,"[0, 1.0597222222222222, 0.16666666666666666, 1.0202777777777776, 0.16666666666666666, 0.5688912809472537]"
468,468.0,0.5686520751106325,"[0, 1.06, 0.16666666666666666, 1.0202777777777776, 0.16666666666666666, 0.5686520751106325]"
469,469.0,0.5679344576007646,"[0, 1.0597222222222222, 0.16666666666666666, 1.0202777777777776, 0.16666666666666666, 0.5679344576007646]"
470,470.0,0.5670374357134316,"[0, 1.0597222222222222, 0.16666666666666666, 1.02, 0.16666666666666666, 0.5670374357134316]"
471,471.0,0.5656620021528518,"[0, 1.0602777777777779, 0.16666666666666666, 1.0197222222222222, 0.16666666666666666, 0.5656620021528518]"
472,472.0,0.5640473627556508,"[0, 1.0608333333333333, 0.16666666666666666, 1.0194444444444444, 0.16666666666666666, 0.5640473627556508]"
473,473.0,0.563628752541562,"[0, 1.0602777777777779, 0.16666666666666666, 1.0194444444444444, 0.16666666666666666, 0.563628752541562]"
474,474.0,0.5613562970936492,"[0, 1.0611111111111111, 0.16666666666666666, 1.0188888888888887, 0.16666666666666666, 0.5613562970936492]"
475,475.0,0.5651835904796068,"[0, 1.0611111111111111, 0.16666666666666666, 1.0188888888888887, 0.16666666666666666, 0.5651835904796068]"
476,476.0,0.5648845831838294,"[0, 1.0611111111111111, 0.16666666666666666, 1.0188888888888887, 0.16666666666666666, 0.5648845831838294]"
477,477.0,0.5647051788063626,"[0, 1.0605555555555557, 0.16666666666666666, 1.0188888888888887, 0.16666666666666666, 0.5647051788063626]"
478,478.0,0.561296495634493,"[0, 1.0611111111111111, 0.16666666666666666, 1.0183333333333333, 0.16666666666666666, 0.561296495634493]"
479,479.0,0.5618945102260495,"[0, 1.061388888888889, 0.16666666666666666, 1.0183333333333333, 0.16666666666666666, 0.5618945102260495]"
480,480.0,0.5611768927161824,"[0, 1.0611111111111111, 0.16666666666666666, 1.0180555555555555, 0.16666666666666666, 0.5611768927161824]"
481,481.0,0.559921062073915,"[0, 1.0616666666666668, 0.16666666666666666, 1.0180555555555555, 0.16666666666666666, 0.559921062073915]"
482,482.0,0.5599808635330694,"[0, 1.061388888888889, 0.16666666666666666, 1.0180555555555555, 0.16666666666666666, 0.5599808635330694]"
483,483.0,0.5569907905752896,"[0, 1.0625, 0.16666666666666666, 1.0174999999999998, 0.16666666666666666, 0.5569907905752896]"
484,484.0,0.5554957540964001,"[0, 1.0630555555555556, 0.16666666666666666, 1.0172222222222222, 0.16666666666666666, 0.5554957540964001]"
485,485.0,0.5538213132400429,"[0, 1.0627777777777778, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.5538213132400429]"
486,486.0,0.5529242913527082,"[0, 1.0630555555555556, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5529242913527082]"
487,487.0,0.5525056811386193,"[0, 1.063611111111111, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5525056811386193]"
488,488.0,0.5525056811386193,"[0, 1.0625, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5525056811386193]"
489,489.0,0.5553163497189333,"[0, 1.061388888888889, 0.16666666666666666, 1.0172222222222222, 0.16666666666666666, 0.5553163497189333]"
490,490.0,0.554299724913287,"[0, 1.0608333333333333, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.554299724913287]"
491,491.0,0.5527448869752414,"[0, 1.0611111111111111, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5527448869752414]"
492,492.0,0.5505322329864839,"[0, 1.0627777777777778, 0.16666666666666666, 1.0163888888888888, 0.16666666666666666, 0.5505322329864839]"
493,493.0,0.5489773950484382,"[0, 1.0627777777777778, 0.16666666666666666, 1.0161111111111112, 0.16666666666666666, 0.5489773950484382]"
494,494.0,0.5476019614878602,"[0, 1.0633333333333335, 0.16666666666666666, 1.0158333333333334, 0.16666666666666666, 0.5476019614878602]"
495,495.0,0.5452697045807913,"[0, 1.063611111111111, 0.16666666666666666, 1.0155555555555555, 0.16666666666666666, 0.5452697045807913]"
496,496.0,0.5448510943667015,"[0, 1.063611111111111, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5448510943667015]"
497,497.0,0.5469441454371493,"[0, 1.0638888888888889, 0.16666666666666666, 1.0158333333333334, 0.16666666666666666, 0.5469441454371493]"
498,498.0,0.5497548140174615,"[0, 1.058888888888889, 0.16666666666666666, 1.0172222222222222, 0.16666666666666666, 0.5497548140174615]"
499,499.0,0.5517282621695969,"[0, 1.0575, 0.16666666666666666, 1.0174999999999998, 0.16666666666666666, 0.5517282621695969]"
500,500.0,0.5520870709245305,"[0, 1.0572222222222223, 0.16666666666666666, 1.0174999999999998, 0.16666666666666666, 0.5520870709245305]"
501,501.0,0.5516684607104407,"[0, 1.0580555555555555, 0.16666666666666666, 1.0174999999999998, 0.16666666666666666, 0.5516684607104407]"
502,502.0,0.5520272694653743,"[0, 1.0572222222222223, 0.16666666666666666, 1.0174999999999998, 0.16666666666666666, 0.5520272694653743]"
503,503.0,0.5505920344456401,"[0, 1.0575, 0.16666666666666666, 1.0172222222222222, 0.16666666666666666, 0.5505920344456401]"
504,504.0,0.5498146154766168,"[0, 1.057777777777778, 0.16666666666666666, 1.0172222222222222, 0.16666666666666666, 0.5498146154766168]"
505,505.0,0.5489773950484382,"[0, 1.0586111111111112, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.5489773950484382]"
506,506.0,0.5489175935892838,"[0, 1.057777777777778, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.5489175935892838]"
507,507.0,0.5479607702427938,"[0, 1.0583333333333333, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.5479607702427938]"
508,508.0,0.5465255352230587,"[0, 1.0591666666666668, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5465255352230587]"
509,509.0,0.5483195789977273,"[0, 1.057777777777778, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.5483195789977273]"
510,510.0,0.5502332256907057,"[0, 1.056388888888889, 0.16666666666666666, 1.0172222222222222, 0.16666666666666666, 0.5502332256907057]"
511,511.0,0.5480803731611044,"[0, 1.0572222222222223, 0.16666666666666666, 1.0169444444444444, 0.16666666666666666, 0.5480803731611044]"
512,512.0,0.5465853366822149,"[0, 1.0583333333333333, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5465853366822149]"
513,513.0,0.5465255352230587,"[0, 1.0572222222222223, 0.16666666666666666, 1.0166666666666666, 0.16666666666666666, 0.5465255352230587]"
514,514.0,0.5448510943667015,"[0, 1.0583333333333333, 0.16666666666666666, 1.0163888888888888, 0.16666666666666666, 0.5448510943667015]"
515,515.0,0.5438344695610571,"[0, 1.057777777777778, 0.16666666666666666, 1.0161111111111112, 0.16666666666666666, 0.5438344695610571]"
516,516.0,0.5434756608061235,"[0, 1.057777777777778, 0.16666666666666666, 1.0161111111111112, 0.16666666666666666, 0.5434756608061235]"
517,517.0,0.5427580432962555,"[0, 1.0583333333333333, 0.16666666666666666, 1.0161111111111112, 0.16666666666666666, 0.5427580432962555]"
518,518.0,0.5443726826934574,"[0, 1.0572222222222223, 0.16666666666666666, 1.0163888888888888, 0.16666666666666666, 0.5443726826934574]"
519,519.0,0.5452697045807913,"[0, 1.056388888888889, 0.16666666666666666, 1.0163888888888888, 0.16666666666666666, 0.5452697045807913]"
520,520.0,0.5447314914483901,"[0, 1.0561111111111112, 0.16666666666666666, 1.0163888888888888, 0.16666666666666666, 0.5447314914483901]"
521,521.0,0.5428178447554117,"[0, 1.0569444444444445, 0.16666666666666666, 1.0161111111111112, 0.16666666666666666, 0.5428178447554117]"
522,522.0,0.5414424111948337,"[0, 1.057777777777778, 0.16666666666666666, 1.0158333333333334, 0.16666666666666666, 0.5414424111948337]"
523,523.0,0.5401865805525654,"[0, 1.0575, 0.16666666666666666, 1.0155555555555555, 0.16666666666666666, 0.5401865805525654]"
524,524.0,0.5388709484511418,"[0, 1.057777777777778, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5388709484511418]"
525,525.0,0.5380935294821185,"[0, 1.0580555555555555, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5380935294821185]"
526,526.0,0.5382729338595862,"[0, 1.0580555555555555, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5382729338595862]"
527,527.0,0.53821313240043,"[0, 1.0575, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.53821313240043]"
528,528.0,0.5377945221863412,"[0, 1.0575, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5377945221863412]"
529,529.0,0.5386317426145188,"[0, 1.0566666666666666, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5386317426145188]"
530,530.0,0.5387513455328312,"[0, 1.0566666666666666, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5387513455328312]"
531,531.0,0.5385121396962083,"[0, 1.056388888888889, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5385121396962083]"
532,532.0,0.5376749192680297,"[0, 1.0569444444444445, 0.16666666666666666, 1.0152777777777777, 0.16666666666666666, 0.5376749192680297]"
533,533.0,0.5371965075947847,"[0, 1.0566666666666666, 0.16666666666666666, 1.015, 0.16666666666666666, 0.5371965075947847]"
534,534.0,0.537316110513097,"[0, 1.0569444444444445, 0.16666666666666666, 1.015, 0.16666666666666666, 0.537316110513097]"
535,535.0,0.5366582944623834,"[0, 1.0569444444444445, 0.16666666666666666, 1.015, 0.16666666666666666, 0.5366582944623834]"
536,536.0,0.5352230594426493,"[0, 1.0566666666666666, 0.16666666666666666, 1.0147222222222223, 0.16666666666666666, 0.5352230594426493]"
537,537.0,0.5344456404736269,"[0, 1.0569444444444445, 0.16666666666666666, 1.0147222222222223, 0.16666666666666666, 0.5344456404736269]"
538,538.0,0.5349240521468719,"[0, 1.056388888888889, 0.16666666666666666, 1.0147222222222223, 0.16666666666666666, 0.5349240521468719]"
539,539.0,0.535402463820116,"[0, 1.0558333333333334, 0.16666666666666666, 1.0147222222222223, 0.16666666666666666, 0.535402463820116]"
540,540.0,0.5370769046764732,"[0, 1.055, 0.16666666666666666, 1.015, 0.16666666666666666, 0.5370769046764732]"
541,541.0,0.5355818681975837,"[0, 1.0552777777777778, 0.16666666666666666, 1.015, 0.16666666666666666, 0.5355818681975837]"
542,542.0,0.5338476258820712,"[0, 1.0558333333333334, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5338476258820712]"
543,543.0,0.5331300083722033,"[0, 1.0561111111111112, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5331300083722033]"
544,544.0,0.5326515966989591,"[0, 1.0558333333333334, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5326515966989591]"
545,545.0,0.5321133835665588,"[0, 1.0558333333333334, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5321133835665588]"
546,546.0,0.5310369573017582,"[0, 1.0561111111111112, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5310369573017582]"
547,547.0,0.5306781485468246,"[0, 1.056388888888889, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5306781485468246]"
548,548.0,0.5323525894031809,"[0, 1.0555555555555556, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5323525894031809]"
549,549.0,0.5345054419327822,"[0, 1.0541666666666667, 0.16666666666666666, 1.0147222222222223, 0.16666666666666666, 0.5345054419327822]"
550,550.0,0.5338476258820712,"[0, 1.0538888888888889, 0.16666666666666666, 1.0147222222222223, 0.16666666666666666, 0.5338476258820712]"
551,551.0,0.5330702069130488,"[0, 1.0547222222222223, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5330702069130488]"
552,552.0,0.5317545748116244,"[0, 1.055, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5317545748116244]"
553,553.0,0.5309771558426011,"[0, 1.0547222222222223, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5309771558426011]"
554,554.0,0.5302595383327349,"[0, 1.055, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5302595383327349]"
555,555.0,0.5292429135270895,"[0, 1.055, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5292429135270895]"
556,556.0,0.5282860901805995,"[0, 1.0555555555555556, 0.16666666666666666, 1.013611111111111, 0.16666666666666666, 0.5282860901805995]"
557,557.0,0.5290635091496227,"[0, 1.055, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5290635091496227]"
558,558.0,0.529840928118646,"[0, 1.0541666666666667, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.529840928118646]"
559,559.0,0.5315751704341576,"[0, 1.0533333333333335, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5315751704341576]"
560,560.0,0.5316947733524691,"[0, 1.0525, 0.16666666666666666, 1.0144444444444445, 0.16666666666666666, 0.5316947733524691]"
561,561.0,0.5302595383327349,"[0, 1.0530555555555556, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5302595383327349]"
562,562.0,0.5293625164454001,"[0, 1.0533333333333335, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5293625164454001]"
563,563.0,0.5287645018538445,"[0, 1.053611111111111, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5287645018538445]"
564,564.0,0.5289439062313122,"[0, 1.0530555555555556, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5289439062313122]"
565,565.0,0.5282262887214442,"[0, 1.0533333333333335, 0.16666666666666666, 1.013611111111111, 0.16666666666666666, 0.5282262887214442]"
566,566.0,0.5266714507833985,"[0, 1.0538888888888889, 0.16666666666666666, 1.0133333333333334, 0.16666666666666666, 0.5266714507833985]"
567,567.0,0.5278674799665115,"[0, 1.0533333333333335, 0.16666666666666666, 1.013611111111111, 0.16666666666666666, 0.5278674799665115]"
568,568.0,0.5288243033129998,"[0, 1.0525, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5288243033129998]"
569,569.0,0.5296615237411793,"[0, 1.0519444444444446, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5296615237411793]"
570,570.0,0.5299007295778013,"[0, 1.0516666666666667, 0.16666666666666666, 1.0141666666666667, 0.16666666666666666, 0.5299007295778013]"
571,571.0,0.5291233106087789,"[0, 1.0519444444444446, 0.16666666666666666, 1.0138888888888888, 0.16666666666666666, 0.5291233106087789]"
572,572.0,0.5274488697524209,"[0, 1.0525, 0.16666666666666666, 1.013611111111111, 0.16666666666666666, 0.5274488697524209]"
573,573.0,0.5263724434876202,"[0, 1.0527777777777778, 0.16666666666666666, 1.0133333333333334, 0.16666666666666666, 0.5263724434876202]"
574,574.0,0.5256548259777531,"[0, 1.0530555555555556, 0.16666666666666666, 1.0133333333333334, 0.16666666666666666, 0.5256548259777531]"
575,575.0,0.5252362157636643,"[0, 1.0527777777777778, 0.16666666666666666, 1.0130555555555556, 0.16666666666666666, 0.5252362157636643]"
576,576.0,0.5246382011721078,"[0, 1.0525, 0.16666666666666666, 1.0130555555555556, 0.16666666666666666, 0.5246382011721078]"
577,577.0,0.524219590958019,"[0, 1.0527777777777778, 0.16666666666666666, 1.0130555555555556, 0.16666666666666666, 0.524219590958019]"
578,578.0,0.524219590958019,"[0, 1.0522222222222222, 0.16666666666666666, 1.0130555555555556, 0.16666666666666666, 0.524219590958019]"
579,579.0,0.5253558186819758,"[0, 1.051388888888889, 0.16666666666666666, 1.0133333333333334, 0.16666666666666666, 0.5253558186819758]"
580,580.0,0.5254156201411311,"[0, 1.051111111111111, 0.16666666666666666, 1.0133333333333334, 0.16666666666666666, 0.5254156201411311]"
581,581.0,0.525176414304509,"[0, 1.051388888888889, 0.16666666666666666, 1.0133333333333334, 0.16666666666666666, 0.525176414304509]"
